A3TK5Q142X5Q8A,0005019281,5.0,1387497600
A384DLXD0474VH,0005019281,5.0,1204156800
A18OILI6QL3F6D,0005019281,5.0,1388966400
A3EWY61AK57EIW,0005019281,4.0,1358812800
A33EWPXESP9GQH,0005019281,5.0,1390780800
AG8D804FUG5Y4,0005019281,3.0,1199836800
A1GHUN5HXMHZ89,0005019281,5.0,1387670400
A1SA1Z504112YI,0005019281,5.0,1324512000
AQD623IKMVSGL,0005019281,1.0,1388275200
AV1K4IVQVAZFK,0005019281,4.0,1358294400
A3KBZ7NI16537Y,0005019281,5.0,1386201600
A3VT62AP8KEK3V,0005019281,4.0,1387497600
A137B3F44TDVIX,0005019281,5.0,1164067200
AAM67Y93KTIOL,0005019281,5.0,1390435200
A37UOTDP2USAK8,0005019281,4.0,1387497600
A8RICSNM5RJLW,0005019281,5.0,1393977600
A1GQF4JDJXBRLH,0005019281,5.0,1173312000
A13KAQO9F5X0FN,0005019281,4.0,1389657600
A3ECX7DUREGJ7G,0005019281,4.0,1168819200
A3UEOL981G9TXY,0005019281,5.0,1328227200
AZBWH4HLG3JWV,0005019281,5.0,1388102400
A2219H7HY0F9V8,0005019281,5.0,1363046400
A1A9WDWEVC5AC0,0005019281,5.0,1036800000
A19THR3ZXSIK49,0005019281,4.0,1387497600
A17DHMBDJMYVU1,0005019281,4.0,1233273600
A2Q8O413HJZ55E,0005019281,2.0,1378339200
A2ZCGDI772NVQI,0005019281,5.0,1388188800
A1L45FLKBI9K0H,0005019281,4.0,1198627200
A26UI3EHSMSHG6,0005019281,4.0,1217635200
A23AE7RQKN9ZPQ,0005019281,5.0,1331424000
A3QNGMNQW59UT0,0005019281,5.0,1323216000
A1J6M0V9F51U9C,0005019281,5.0,1326067200
A13W8CA4PHWBDA,0005019281,5.0,1390780800
A3VM88280S09LH,0005019281,5.0,1362355200
A38IHZTC22PHEH,0005019281,5.0,1388275200
A1PXS5N63PS6WR,0005019281,5.0,1008115200
A27BF3YQB9N8AH,0005019281,5.0,1386201600
A3N2P6WJW54TH2,0005019281,5.0,1387324800
ASJN2D3N3VWFN,0005019281,5.0,1208649600
A1FIPOMYT9W4FS,0005019281,5.0,1363910400
A24SQMM6M0QBK2,0005019281,5.0,1323734400
A2KJ92GG58CZNR,0005019281,5.0,1389312000
A3JDW8YT5N55Y7,0005019281,5.0,978220800
A37MUTK4S86BCF,0005019281,3.0,1388707200
A126Q2HVTCS9P2,0005019281,5.0,1393545600
A33GLEGEVV4QI0,0005019281,5.0,1388188800
A3B261Q5JFSK6Y,0005019281,5.0,1389571200
A2QXBBR326NW0X,0005019281,4.0,1202428800
A3PISDFRIWEJA9,0005019281,4.0,1388880000
A24XT4V09ZONSF,0005019281,5.0,1388620800
A2PNKBQJQT7RS8,0005019281,5.0,1385596800
A2LMVHZV1MITHO,0005019281,3.0,1388275200
AVWWFK3FZDEL2,0005019281,5.0,1059004800
A2E27PODYFZBGC,0005019281,4.0,1275177600
AKOE75QZDY7A4,0005019281,5.0,1260576000
A1BWR0XSODEIJL,0005019281,3.0,1357603200
A33KS5S68111VY,0005019281,4.0,1388707200
A34BWIRIDNHWLG,0005019281,5.0,1388880000
A10O6QLKFO3R6R,0005019281,5.0,1300752000
AR4O6ZVN45NJM,0005019281,5.0,1388707200
A2D4HRAA7E0FRQ,0005019281,5.0,1248912000
A26OBZKMR6VK45,0005019281,4.0,1265414400
A100Z2S0880G9A,0005019281,5.0,1199577600
AZB4CQ9JZSUQB,0005019281,5.0,1012176000
A1QP8CVESJ1FP7,0005019281,5.0,1357516800
A2JYJO88HFRU1I,0005019281,4.0,1359849600
A3KGAJ86I4T73J,0005019281,5.0,1229731200
A1FWW47TZ65PNY,0005019281,5.0,1325462400
A26IQ9W0XF9KIE,0005019281,5.0,1168300800
A2VSOXAOR2QBVG,0005019281,4.0,1392163200
A22GJ2SRENMZS0,0005019281,4.0,1388966400
ALVW4TQYL6729,0005019281,3.0,1388188800
A2I0X9N2RH7R7X,0005019281,4.0,1388534400
AQIYZW55ENZYU,0005019281,5.0,1267142400
A26NRTM9VWR94O,0005019281,3.0,1388620800
A1M4W5ZUKL7QT7,0005019281,5.0,1382572800
AEAJWQNTW235T,0005019281,4.0,1371081600
A258ONALWRQMV1,0005019281,5.0,1358035200
AQPESGTO73D0T,0005019281,4.0,1388793600
AJCZMHX3H9Q9V,0005019281,5.0,1388102400
A2FQODF76KU7VD,0005019281,5.0,1388016000
A18LQQ6KUK9IF6,0005019281,3.0,1387324800
A2QABS4AEMS2BN,0005019281,5.0,1327363200
A3MPY30523TAVT,0005019281,5.0,1354060800
A1U3G5C5JX3Y6B,0005019281,5.0,1359504000
ALLFFX35KDAQ4,0005019281,5.0,1384387200
AJLAJCO6GTFWN,0005019281,5.0,1357603200
A1ZAQHMCCT297C,0005019281,5.0,1355443200
A22G01AXB3H5TY,0005019281,5.0,1236988800
A1DUK6J2EOD0DP,0005019281,5.0,1359936000
AT82PUPRMA07B,0005019281,5.0,1355788800
AVECJZDR0LYZN,0005019281,5.0,1392336000
A1K34FVJ2AJI2W,0005019281,5.0,1311033600
A2POKTUSVTGWU0,0005019281,4.0,1373673600
A3L3ORBU5IXTMX,0005019281,5.0,1388534400
AG4FMYITPTATN,0005019281,1.0,1260921600
A3OBYFTSJ72YUY,0005019281,4.0,1355788800
A1L2YX5DOO1WXM,0005019281,3.0,1388448000
A17FS08RHAEU43,0005019281,5.0,1355961600
A12445WD4TJHUK,0005019281,4.0,1388707200
A18RU8H09GLAFD,0005019281,5.0,1198972800
A3B5N9IMLURIYA,0005019281,4.0,1367625600
A4CAZ91RSWUJT,0005019281,3.0,1387497600
A29NAVZMCE2TY4,0005019281,1.0,1354406400
A2BMBZ9H4XTKJB,0005019281,5.0,1387324800
A116NVCXW1F7N1,0005019281,4.0,1356393600
A1IMO6SR37U67K,0005019281,5.0,1378339200
A21EK0DB4PYUJE,0005019281,5.0,1264809600
ATXWVGLKWDPX4,0005019281,5.0,1378425600
A361AJADCBWTFE,0005019281,5.0,1399420800
A306NASGVUDFKF,0005019281,5.0,1132963200
A7Z79SQVWV2N0,0005019281,5.0,1364601600
A38G1NN5SD81GD,0005019281,2.0,1384905600
A24JX137XMBA7H,0005019281,3.0,1388361600
A197O2J5BA4AQ,0005019281,5.0,1356480000
A2OHY2ZPWUX1XR,0005019281,5.0,1353715200
A1FMDF1NOYM3M7,0005019281,5.0,1356998400
A2KA3OCRR283W5,0005019281,5.0,1356652800
A1OV1U09Q6KXQJ,0005019281,5.0,1361664000
A2YRWE73IZYN0P,0005019281,4.0,1198454400
A2C6T0EGXU0UP0,0005019281,4.0,1388102400
A2P64DWIPY4O2,0005019281,5.0,1357430400
A26Q6QE0J3L0VX,0005019281,5.0,1387843200
A2KJO4L7YN3UZW,0005019281,3.0,1199145600
A214JCZTENHWX5,0005019281,5.0,1388707200
A1GV5U0I80BRCA,0005019281,4.0,1387238400
A28L7RYP6FYGN9,0005019281,5.0,1391817600
A1T1XX0ZXMKI08,0005019281,5.0,1360368000
A1I0N5I3B6HX0C,0005019281,5.0,1202428800
A78D02YDLHDJ9,0005019281,4.0,1389484800
AEJHL4TIP7GQ7,0005019281,3.0,1388448000
A3TOZUVS3TM75X,0005019281,3.0,1388707200
A2J7IA24KAAJ03,0005019281,4.0,1385856000
A1HJ3DYNXAD7WR,0005019281,5.0,1318896000
A2EBCDL7P2PA3N,0005019281,4.0,1388707200
A2S689D469XHA1,0005019281,5.0,1293926400
A3EQZ5JA8C5K5E,0005019281,5.0,1231804800
AAQRCX68WH7YK,0005019281,3.0,1388448000
A8VV10NKQ11QO,0005019281,4.0,1388361600
AFWFSEHPJABT9,0005019281,5.0,1259971200
A1FGBY4G9TEOJZ,0005019281,5.0,1127260800
AR5EWP9FE8SG5,0005019281,4.0,1357948800
A311FRUP9Z7ABH,0005019281,5.0,1387756800
A1CJHBRQIG5MS5,0005019281,5.0,1040601600
A38I4SUI5XZVUT,0005019281,5.0,1388793600
A3P98J5DZ00A75,0005019281,4.0,1003449600
AYE6KHD4A9CJN,0005019281,4.0,1261526400
AKYF4DAGHMC7N,0005019281,4.0,1162771200
A2602YF29FSZNR,0005019281,5.0,1389225600
A17KSWS3YKNK4F,0005019281,5.0,1388793600
A3ITQD4VL6DSBN,0005019281,3.0,1387497600
ATAGA4N9SMWWQ,0005019281,5.0,1351468800
ABPMYPTXNN034,0005019281,5.0,1101686400
A1MUTGFKWD74U4,0005019281,5.0,1391040000
A1PF789NYOCR67,0005019281,5.0,1387324800
A13MTBI2DEEQ0K,0005019281,5.0,1355616000
A1BOKOBCBRVSKD,0005019281,5.0,1389052800
A38JFF6SGZEO37,0005019281,5.0,1388793600
A3OH2Q2UID4FYX,0005019281,5.0,1390780800
A125TLIUTYSWTB,0005019281,5.0,1394841600
A36ZT22MM9JWTK,0005019281,5.0,1356480000
A2GLXOJMEEBP1K,0005019281,5.0,1359244800
A18Z6PU746PM8Z,0005019281,5.0,1389916800
A2F3GFAA3XQDIB,0005019281,4.0,1231545600
A1ZIBVOIPBWR3U,0005019281,5.0,1387497600
A3F0CD2AUDAO9K,0005019281,5.0,1387756800
A6URPIREGDQ9K,0005019281,3.0,1384473600
A2PSMIRDHYYONP,0005019281,5.0,1386547200
A3J720X9Y6VUFO,0005019281,5.0,1358380800
A3T8RYH5HYNBNH,0005019281,4.0,1388275200
A2YLI6HFRRXDKX,0005019281,5.0,1389225600
A2L207YQOE1HWP,0005019281,4.0,1353715200
A3Q3F2D0XZ0VCC,0005019281,5.0,1391126400
ABF7QC42YCJ0F,0005019281,4.0,1380931200
A36WRNUD3V57JK,0005019281,5.0,1370131200
A2BEOF8YBRY010,0005019281,5.0,1359158400
A2OKAPRYQXPWDD,0005019281,4.0,1386979200
A3U2YEOEBJ0M4M,0005019281,4.0,1389312000
AP6JO23GGY82I,0005019281,3.0,1359158400
A17TPT3FWAE5T1,0005019281,3.0,1008028800
A2UNEJNV11TNQ9,0005019281,5.0,1358467200
A19A0YVRQX8B1L,0005019281,2.0,1389139200
A3MFFZG662BT0P,0005019281,5.0,1353110400
A2B7B7NRBC4IE2,0005019281,5.0,1041292800
AK88QX7H7GHI7,0005019281,5.0,1404950400
A3NK0FJRFM8QGN,0005019281,5.0,1356652800
A26RUXN04TN1LA,0005019281,4.0,1122249600
A2C51NC30YFWXS,0005019281,3.0,1164412800
A1NSR193UO4F71,0005019281,4.0,1388793600
A39M6AAGGZCV6K,0005019281,5.0,1388448000
A3728VO92PF49A,0005019281,5.0,1379894400
A1BV3NHO9BOZVF,0005019281,5.0,1356480000
A2L6WI77T1DVL6,0005019281,5.0,1311033600
A2PXCBP1MT0GJ0,0005019281,5.0,1359331200
A1CMD08Z49PGKQ,0005019281,5.0,1351814400
A1HP3B92A3JDQ1,0005019281,5.0,1036195200
A40W0OPSWECA6,0005019281,5.0,1323993600
A39KSHSIHELFYW,0005019281,5.0,1357948800
A27WO3E4JHTNUS,0005019281,5.0,1357689600
A156IVEEZDFW0S,0005019281,5.0,1264032000
A3RWLUG09DSNPC,0005019281,5.0,1389139200
A2KG7BD0O3UN5Q,0005019281,5.0,1354579200
A21HYO0TUMZK72,0005019281,5.0,1375660800
AARUYE130LY8W,0005019281,5.0,1166400000
A1R7V3KJUP82NU,0005019281,5.0,1325030400
A3U1A2XQ6NBE33,0005019281,5.0,1331769600
A15GTCK2TKSLFY,0005019281,4.0,1389052800
A2R69PIUXPYCQW,0005019281,5.0,1388016000
A130DD6CVD40F3,0005019281,5.0,1396483200
AAUY0WTVO4IGL,0005019281,5.0,1353542400
ASWWWVMYF2EVY,0005019281,5.0,1388361600
AA8XMUB8TMVMJ,0005019281,3.0,1385251200
A312KM8IVZCEPA,0005019281,5.0,1387929600
A370EYV6NOCKCF,0005019281,5.0,1386028800
A6XG55I7XO2LX,0005019281,4.0,1392681600
A29TUJ7CU41AV7,0005019281,5.0,1388188800
A18X2B15DJLZX0,0005019281,5.0,1388275200
A3TCVBS8C75NUG,0005019281,4.0,1264809600
A3M3M2E5N6YOMA,0005019281,5.0,1040601600
A3GKNZLIZ3IH7H,0005019281,5.0,1361145600
AQ5JDBXICB18J,0005019281,4.0,1248825600
A1HBK6HV5TS79U,0005019281,5.0,1356480000
A3S1YI6MC7832G,0005019281,4.0,968716800
A1FP2LA6M2OJX0,0005019281,5.0,1202428800
A2BU6DHJ26RCZO,0005019281,2.0,1387756800
A6RVT4SPVTVSF,0005019281,3.0,1386720000
A3OSSW7565YMCL,0005019281,5.0,1358640000
A1X3WQV4P306TY,0005019281,4.0,1388534400
A1HN5GTSSC8U2W,0005019281,4.0,1358467200
A1W7KVFZUO25WT,0005019281,5.0,1360886400
A3KB6YTB7LWA62,0005019281,5.0,1356739200
A2TBX8WPVXLTU1,0005019281,5.0,1404950400
A13XV0PQWU189E,0005019281,4.0,1168473600
A3QE93VV474PAU,0005019281,5.0,1199750400
ATWFMTZEH77H1,0005019281,5.0,1349740800
A3VERR8USXCHS4,0005019281,5.0,1368835200
A34FIXMNVBMS1T,0005019281,5.0,1260230400
A3Q0JTHPLOZF64,0005019281,5.0,1358726400
A2IM8Z3QK6CYDK,0005019281,5.0,1261094400
AOY8BQ755A5YL,0005019281,5.0,1359158400
A26LY8H00UIT1W,0005019281,5.0,1390694400
A2ADTTN16H3MJ7,0005019281,5.0,1384819200
A23FAI3QNLMS0E,0005019281,5.0,1356480000
A29TJUV9Z50DXB,0005019281,5.0,1392163200
A1BBBIN5NMNPV7,0005019281,5.0,1396569600
A2ZYBHTJX3OA1J,0005019281,5.0,1380672000
A3FWBPMVLX1O33,0005019281,5.0,1169164800
A1WVOPDKXX5QAR,0005019281,4.0,1384905600
A16IIQA8V9IQS5,0005019281,4.0,1387238400
A1I0FFD42KR1FL,0005019281,4.0,1388361600
AQWMGPKN8S29A,0005019281,5.0,1392163200
A4BZ72C28JFIC,0005019281,5.0,1224892800
A2ZPPV9EVM45UH,0005019281,3.0,1264291200
A3AINDWOBZX4DE,0005019281,4.0,1231286400
A1MO47DW8H00V6,0005019281,5.0,1357344000
ALUD6AX5RPWGX,0005019281,4.0,1388188800
A1UQEOKS2MQOAS,0005019281,4.0,1202428800
A22J3OCEN0J191,0005019281,5.0,1168992000
A2MEMETMJM1FG3,0005019281,5.0,1387670400
A1U0A5PVKWJOL7,0005019281,4.0,1354233600
A2SWZDBR427H4,0005019281,4.0,1388102400
A1D0HYJ33COEAK,0005019281,5.0,1386633600
A7FZV2SWXVNB4,0005019281,4.0,1388707200
A363G63SXEGECS,0005019281,5.0,1389052800
A2BFCRZOUM8PWS,0005019281,5.0,1404259200
A36J3RGUT0XYK8,0005019281,5.0,1292889600
A1BL27NKP5BGAD,0005019281,3.0,1388361600
A35MSEI3BF8MRE,0005019281,4.0,1389484800
A1GQIFHHSJVWO7,0005019281,5.0,1401235200
AIMVNK843DDSK,0005019281,4.0,1389571200
ACZMD9Q8FHS9I,0005019281,4.0,1388102400
AK2G7I92DJQW8,0005019281,5.0,1313539200
A3BLGEWPGORSJN,0005019281,5.0,1388793600
A1GKJ0UFVN4K7G,0005019281,5.0,1391472000
AG94A4EVFG0MQ,0005019281,5.0,1392249600
A2AS7BWOC2NGIQ,0005019281,5.0,1231804800
A1SA7NXJV1YOJZ,0005019281,5.0,1389225600
A1YCGGT3M8NR7C,0005019281,5.0,1388361600
A2JP0URFHXP6DO,0005019281,3.0,1102377600
A13V0P2YT13S9H,0005019281,5.0,1291852800
A2XNJBU7AFNT61,0005019281,2.0,1386979200
AOALBUEGWEYSK,0005019281,3.0,1356912000
A39N89RKKCWUHJ,0005019281,5.0,1356912000
A2IDX2U03CL90F,0005019281,5.0,1168732800
AOG67ZQUQSHVI,0005019281,5.0,1231200000
A1BHEPVVAU7NPN,0005019281,5.0,1361145600
A27NOR6IOINAKO,0005019281,4.0,1260662400
A2NL42GF3KGW9,0005019281,5.0,1389139200
A2IPZLGI8K9T4E,0005019281,5.0,1388620800
A1U4P6WR3URXWF,0005019281,4.0,1387238400
A333MLCEBUG9LI,0005019281,5.0,1200268800
A2EKIE8ATFNAWU,0005019281,5.0,1387065600
AWIGQSL3BN4P0,0005019281,5.0,1388016000
A1UBEXXFF48UBT,0005019281,5.0,1166918400
A3DGEEVLH5GGKW,0005019281,5.0,1357171200
A388IVYDZ887DA,0005019281,5.0,1388016000
A1WDWBBJTJN3AO,0005019281,4.0,1385510400
A2M1CU2IRZG0K9,000503860X,3.0,1352419200
A10S8Q2YJ11AVH,0005041104,5.0,1235433600
A34WKQ6TNI5PK1,0005048524,2.0,1314921600
A1J94LMMVNXHK8,0005048524,5.0,1392249600
A1IG5SXEQ5OJ52,0005054885,3.0,1344384000
A3N2NITG7DCIBD,0005055121,5.0,1246320000
A3AKLFQDP9T9RR,0005059836,5.0,1383523200
A29LITTLZXOBBD,0005059836,5.0,1319414400
A16WO8T4YXGVWP,0005089549,5.0,1277596800
AFUHAIDO20GKI,0005089549,5.0,1404864000
A20DBT3J0L17TK,0005089549,5.0,1385424000
A28KVB8JWTG8MS,0005092663,5.0,998784000
A20M1Y21WJSA0N,0005092663,5.0,984009600
A1M1OITWW4LXAE,0005092663,5.0,977702400
AA2F97CWV8EU8,0005092663,5.0,1383696000
A38KRRY00H5TEY,0005092663,2.0,1398988800
ASENQO38C6MXQ,0005097231,5.0,1365379200
A2OWQSF0FR7EWR,0005097258,4.0,1366675200
A1DGOSAG2HXSKM,0005097258,1.0,1404172800
A292NDEAXUNW62,0005097258,4.0,1312156800
A2E1EFNIZL2FVA,000510372X,5.0,1192147200
A24957SW0FY3SS,0005114349,2.0,1198972800
A221W6I6LNE15R,0005114349,3.0,1163203200
A1C573233MQPPI,0005114349,5.0,1195171200
A3FT3NFAOBBPIP,0005119367,5.0,1371859200
AJSYTZQVJJOYW,0005119367,4.0,1152144000
A1QNGKV688Q8TE,0005119367,5.0,1272672000
A1D79P8RIESO8Y,0005119367,5.0,1295913600
A36311XF4O81IK,0005119367,5.0,1110844800
AQ8DU6XVA3USJ,0005119367,5.0,1077321600
A1ZLFCUF4XX7RZ,0005119367,5.0,1232582400
AZ4UA2B3Q0WNP,0005119367,5.0,1360195200
A3LKQHIZ2RPG29,0005119367,5.0,1379548800
A1PUBMDKB4RYWG,0005119367,5.0,1161993600
A1VCGXAXZONZ32,0005119367,5.0,1389744000
A2SPHTIPK9IKDQ,0005119367,5.0,1219881600
AC5YC2096GERZ,0005119367,5.0,1255132800
AK0LTDW5VQC44,0005119367,5.0,1277424000
AL8Q982DJQ9P,0005119367,5.0,1400716800
A38JOO8UOEKX6J,0005119367,5.0,1370649600
A1E5K7NWAQY0R7,0005119367,5.0,1370390400
A60YUUA749QRU,0005119367,5.0,1163030400
A2FL0EKQ2EQ9E6,0005119367,5.0,1104969600
A1WJSSCF4K4LFI,0005119367,5.0,1356393600
ACOO1NZKALM44,0005119367,5.0,1173312000
A3R05OJ6376GPO,0005119367,5.0,1398211200
A22GZ2B2A12RZP,0005119367,5.0,1385424000
A1BNHMIPVZN99Z,0005119367,5.0,1329955200
A2QM7DNWHS3CAW,0005119367,5.0,1384300800
A2S88BZBKT11S4,0005119367,5.0,1179100800
A2KY00H9UGPJH4,0005119367,5.0,1395705600
A3519GHQ9LF5RM,0005119367,5.0,1286755200
A2JN9M5TW6PL8O,0005119367,5.0,1250726400
A3TUONF81AOTY7,0005119367,5.0,1353715200
A3AK9NDANOJY0G,0005119367,5.0,1388275200
A35O4BUCEYZ6WH,0005119367,4.0,1177718400
ADES8B01WRPI3,0005119367,5.0,1125273600
A31INO429J924G,0005119367,5.0,1124064000
A2BSICFM0PXUDE,0005119367,5.0,1360454400
A3SO3TSQ1GLM6M,0005119367,5.0,1391385600
A28Q3IONFX1KD8,0005119367,5.0,1364947200
A2XVM8R3ZD1ORP,0005119367,5.0,1123545600
A1PVB5PM77SL80,0005119367,5.0,1398902400
AC69BSFLSG0MR,0005119367,4.0,1363737600
A2AR6U8CL0D4JH,0005119367,5.0,1319155200
A1GH9PAOGGPBPC,0005119367,5.0,1366416000
AUM1PXQ6Q66DX,0005119367,4.0,1077753600
A3HJMH4MU6VE6C,0005119367,5.0,1393113600
A100CQXJ6D44T9,0005119367,5.0,1322179200
A3N95R1VKWROWF,0005119367,5.0,1322870400
A2YB31Z4QU3I6M,0005119367,5.0,1173312000
AWIF8AR75LL9L,0005119367,5.0,1052784000
A3KXIJ17A3JROF,0005119367,5.0,1375228800
A12L2L5AQ8HU6Z,0005119367,5.0,1197849600
APY0LS7T9UWG2,0005119367,2.0,1276387200
AW93WS9MX5RE7,0005119367,5.0,1393545600
A1BXVZSQOJE6UE,0005119367,5.0,1173916800
AE62TIY3899YL,0005119367,5.0,1339372800
A25V8W2UH7BG5W,0005119367,5.0,1367366400
AWV08FE0Z1LTB,0005119367,5.0,1202515200
AO53P6AULZDYK,0005119367,5.0,1355184000
APNDFFJC4VG6A,0005119367,5.0,1366243200
A2DHK114WTMZ17,0005119367,5.0,1126569600
A2CXLQXPUJRRMX,0005119367,5.0,1178236800
A1U1SCQP5D3F9R,0005119367,1.0,1231286400
A1S9C0GM046PUS,0005119367,1.0,1360540800
A3VURT1JDRQQRI,0005119367,5.0,1238544000
A28V715ZW8DCU,0005119367,5.0,1350259200
A2XLMZLZVJ9W9S,0005119367,5.0,1178928000
A3TY5FFEYD06JL,0005119367,5.0,1141257600
ASZMNJBMM91MZ,0005119367,4.0,1365033600
A1LYN9YNZTJ5VA,0005119367,5.0,1286496000
A2SEQFS9ONWO90,0005119367,5.0,1260576000
A4VBH88ANET5H,0005119367,3.0,1196640000
A1EBEQVYPL3OXM,0005119367,5.0,1215993600
AO1GXDS25BCD6,0005119367,5.0,1255305600
AHY53YW4CJYFN,0005119367,5.0,1370736000
A16FJ7TC571JZC,0005119367,5.0,1393200000
AWF9C05V2OQBX,0005119367,5.0,1366848000
A29WU2UUFP3H5B,0005119367,5.0,1229904000
A2S3O42R48XRI5,0005119367,3.0,1398556800
ANFDFHTRKWECQ,0005119367,5.0,1216252800
A2USNS57VQTNEV,0005119367,5.0,1351900800
A1TKYAYESYHIA2,0005119367,5.0,1143072000
A32Y4OFOPVSILI,0005119367,5.0,1391990400
A36L9AFEI7QMP2,0005119367,5.0,1206403200
A14J77AYM5WE0O,0005119367,5.0,1361404800
A1GWRS68FGZW6S,0005119367,5.0,1368057600
A2W543W071S7L4,0005119367,5.0,1168300800
A39ZX6ML4X7E67,0005119367,5.0,1402444800
A12LVOO387JUA,0005119367,5.0,1389484800
A2N8PRDCRM1AFI,0005119367,5.0,1164412800
A2RV78U1G3MGLH,0005119367,2.0,1264723200
A1G9FX1KV45N41,0005119367,5.0,1347148800
AECFSXF4ZI12J,0005119367,5.0,1222732800
A37Y6AZJ56WBXS,0005119367,5.0,1134259200
A2AP13DP049G1I,0005119367,5.0,1123459200
A1G99P58UALLKU,0005119367,4.0,1163030400
A3QC8Z61AN7TDE,0005119367,5.0,1184889600
A3MT34AEABK6U1,0005119367,5.0,1357084800
A200JKTK0727W9,0005119367,5.0,1349136000
A2ELQPRYSVKBO7,0005119367,5.0,1360022400
APAR29GJ0L8IO,0005119367,5.0,1392249600
AVPUI22ZXBA1X,0005119367,5.0,1381017600
A319APCDCJWAP6,0005119367,5.0,1376265600
A1KBQ7MG9AG58C,0005119367,5.0,1113350400
A34R41Y4XWH6ET,0005119367,5.0,1392595200
A2UKWIDERJ8IHA,0005119367,5.0,1376956800
A12PH6L5QSVTYN,0005119367,5.0,1388016000
A3L3R7O1NXKNJJ,0005119367,5.0,1372032000
A2EWX6GU9XAL4F,0005119367,5.0,1392595200
A2MEGP5NJF5GOW,0005119367,5.0,1356652800
